2018-09-27 11:46:32,635 | WARN  | OFRpc-0          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:1]] does not support statistics request type : Features
2018-09-27 11:46:35,616 | WARN  | OFRpc-6          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:2]] does not support statistics request type : Features
2018-09-27 11:46:35,616 | WARN  | OFRpc-8          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:2]] does not support statistics request type : Features
2018-09-27 11:46:35,635 | WARN  | OFRpc-7          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:1]] does not support statistics request type : Features
2018-09-27 11:46:35,635 | WARN  | OFRpc-4          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:1]] does not support statistics request type : Features
2018-09-27 11:46:38,619 | WARN  | OFRpc-5          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:2]] does not support statistics request type : Features
2018-09-27 11:46:38,619 | WARN  | OFRpc-2          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:2]] does not support statistics request type : Features
2018-09-27 11:46:38,640 | WARN  | OFRpc-1          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:1]] does not support statistics request type : Features
2018-09-27 11:46:38,640 | WARN  | OFRpc-3          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:1]] does not support statistics request type : Features
2018-09-27 11:46:41,615 | WARN  | OFRpc-2          | StatRpcMsgManagerImpl            | 271 - org.opendaylight.openflowplugin.applications.statistics-manager - 0.2.2.Beryllium-SR2 | Node [Uri [_value=openflow:2]] does not support statistics request type : Features
